Name,Location_x,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,CP,Adresse,Award2,CLASSEMENT,NOM COMMERCIAL,ADRESSE,Location_y,TELEPHONE,COURRIEL,SITE INTERNET,CAPACITE D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,coordonnees,Nom du département,Nom de la région,CLASSEMENT2,tarif_hotel
Le Pressoir,Saint-avé,39,120,"Creative, Modern Cuisine",-2.7508368,47.6966578,33297608763.0,https://guide.michelin.com/en/bretagne/saint-av/restaurant/le-pressoir,http://www.le-pressoir.fr,1 MICHELIN Star,56890,7 rue de l'Hôpital,1.0,3 étoiles,RÉSIDENCE KER GOH LENN,ATLANPARC 6 RUE CAMILLE CLAUDEL,Plescop,0297437430,kergohlenn@vacanceole.com,http://www.vacanceole.com/fr/location-vacances/vacances-mer-2/residence-ker-goh-lenn***-74/catalogue-ete-7.html,724.0,,"47.677944,-2.801343",MORBIHAN,BRETAGNE,3,164
Le Kaïku,Saint-jean-de-luz,48,115,Modern Cuisine,-1.6644341,43.3887002,33559261320.0,https://guide.michelin.com/en/nouvelle-aquitaine/saint-jean-de-luz/restaurant/le-kaiku,https://www.kaiku.fr/,1 MICHELIN Star,64500,17 rue de la République,1.0,3 étoiles,HÔTEL LA MARISA,16 rue Martin de SOPITE,Saint-jean-de-luz,0559269546,sylvie.musset@gmail.com,http://www.hotel-lamarisa.com/,32.0,16.0,"43.389922,-1.661599",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE,3,240
Villa Salone,Salon-de-provence,63,103,Modern Cuisine,5.0986,43.64144,33490562801.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/salon-de-provence/restaurant/villa-salone,https://villa-salone.com/,1 MICHELIN Star,13300,6 rue du Maréchal-Joffre,1.0,2 étoiles,GRAND HÔTEL DE LA POSTE,1 rue des Frères Kennedy,Salon-de-provence,0490560194,info@ghpsalon.com,http://www.ghpsalon.com,45.0,22.0,"43.641817,5.096794",BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE D'AZUR,2,101
Sushi Shunei,Paris,120,180,"Japanese, Sushi",2.3358486,48.8850415,33644661131.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-shunei,https://www.sushishunei.com/,1 MICHELIN Star,75018,3 rue Audran,1.0,3 étoiles,LES JARDINS DE MONTMARTRE,131 RUE ORDENER,Paris,0142529900,reservation@hoteljardinsdemontmartre.com,www.hoteljardinsdemontmartre.com,80.0,38.0,"48.892883,2.341046",PARIS,ILE-DE-FRANCE,3,223
La Source,Saint-galmier,65,95,Modern Cuisine,4.3105689,45.588937,33477527500.0,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-galmier/restaurant/la-source,https://www.lacharpiniere.com/fr/,1 MICHELIN Star,42330,8 allée de La Charpinière,1.0,3 étoiles,HOSTELLERIE DU FOREZ,6 rue Didier Guetton,Saint-galmier,0477540023,contact@hostellerieduforez.com,www.hostellerieduforez.com,48.0,24.0,"45.590136,4.318948",LOIRE,AUVERGNE-RHONE-ALPES,3,196
Äponem - Auberge du Presbytère,Vailhan,125,125,Modern Cuisine,3.2988056,43.5544377,33467247649.0,https://guide.michelin.com/en/occitanie/vailhan/restaurant/aponem-auberge-du-presbytere,https://www.aponem-aubergedupresbytere.fr/,1 MICHELIN Star,34320,4 rue de  l'Église,1.0,3 étoiles,CAMPING L’ÉVASION,Route de Cabrières,Fontès,0467253200,cordierseverine@hotmail.fr,http://campingevasion.com/,,,"43.546984,3.379843",HERAULT,OCCITANIE,3,211
Pur' - Jean-François Rouquette,Paris,185,375,Creative,2.3305026,48.8685936,33158711060.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pur-jean-francois-rouquette,https://www.paris-restaurant-pur.fr/,1 MICHELIN Star,75002,"Park Hyatt Paris-Vendôme, 5 rue de la Paix",1.0,4 étoiles,HÔTEL LES THÉÂTRES,98 rue de Cléry,Paris,0144825082,reservation@hotellestheatres.com,http://www.hotellestheatres.com,76.0,38.0,"48.869587,2.351703",PARIS,ILE-DE-FRANCE,4,741
Alliance,Paris,59,195,Modern Cuisine,2.3532787,48.8500098,33175515754.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alliance,https://www.restaurant-alliance.fr/,1 MICHELIN Star,75005,5 rue de Poissy,1.0,2 étoiles,HÔTEL SUNNY,48 BOULEVARD PORT ROYAL,Paris,0143317986,infos@hotelsunny.com,https://www.hotelsunny.com/,68.0,36.0,"48.837568,2.346755",PARIS,ILE-DE-FRANCE,2,134
ERH,Paris,80,140,Modern Cuisine,2.3494971,48.8644218,33145084937.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/erh,https://www.restaurant-erh.com/,1 MICHELIN Star,75002,11 rue Tiquetonne,1.0,4 étoiles,HÔTEL LES THÉÂTRES,98 rue de Cléry,Paris,0144825082,reservation@hotellestheatres.com,http://www.hotellestheatres.com,76.0,38.0,"48.869587,2.351703",PARIS,ILE-DE-FRANCE,4,315
L'Archeste,Paris,60,190,Creative,2.2782878,48.8617373,33140716968.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-archeste,https://www.archeste.fr/,1 MICHELIN Star,75016,79 rue de la Tour,1.0,3 étoiles,HÔTEL LONGCHAMP ÉLYSÉES,68 RUE DE LONGCHAMP,Paris,0144342414,info@hotel-longchamp.com,http://www.hotel-longchamp.com,44.0,19.0,"48.865251,2.285654",PARIS,ILE-DE-FRANCE,3,267
Le Faham by Kelly Rangama,Paris,74,102,Modern Cuisine,2.3117036,48.8857122,33153814818.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-faham-by-kelly-rangama,https://lefaham.com,1 MICHELIN Star,75017,108 rue Cardinet,1.0,3 étoiles,HÔTEL MIRIFIC,119 Avenue de Clichy,Paris,0146272804,mirific@paris17hotel.com,www.hotelmirificparis.com,146.0,65.0,"48.889902,2.321115",PARIS,ILE-DE-FRANCE,3,203
Oxte,Paris,55,115,Mexican,2.2956526,48.8757794,33145751515.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/oxte,https://www.restaurant-oxte.com/,1 MICHELIN Star,75017,5 rue Troyon,1.0,3 étoiles,HÔTEL MIRIFIC,119 Avenue de Clichy,Paris,0146272804,mirific@paris17hotel.com,www.hotelmirificparis.com,146.0,65.0,"48.889902,2.321115",PARIS,ILE-DE-FRANCE,3,267
Pollen,Avignon,35,80,Creative,4.8035568,43.9493415,33486349374.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/avignon/restaurant/pollen1000267,https://www.pollen-restaurant.fr/,1 MICHELIN Star,84000,18 rue Joseph-Vernet,1.0,5 étoiles,HÔTEL LA MIRANDE,4 Place de l'Amirande,Avignon,0490142020,info@la-mirande.fr,http://www.la-mirande.fr/,65.0,27.0,"43.950097,4.807666",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR,5,1005
Le Pavillon des Boulevards,Bordeaux,45,140,Creative,-0.5926303,44.853277,33556815102.0,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/le-pavillon-des-boulevards,https://lepavillondesboulevards.fr/,1 MICHELIN Star,33000,120 rue de la Croix-de-Seguey,1.0,3 étoiles,HÔTEL IBIS STYLES BORDEAUX MÉRIADECK,Avenue du Général de LARMINAT 54 rue Joseph Abria,Bordeaux,0556240139,direction.meriadeck@orange.fr,http://www.accorhotels.com/fr/hotel-7368-ibis-styles-bordeaux-meriadeck/index.shtml,204.0,102.0,"44.833087,-0.595504",GIRONDE,NOUVELLE-AQUITAINE,3,294
La Liégeoise,Wimereux,56,99,Modern Cuisine,1.60709,50.76779,33321324101.0,https://guide.michelin.com/en/hauts-de-france/wimereux/restaurant/la-liegeoise,https://www.atlantic-delpierre.com/,1 MICHELIN Star,62930,6 rue Notre-Dame,1.0,3 étoiles,CAMPING MUNICIPAL L'OLYMPIC,49 rue de la libération,Wimereux,0321324563,camping.wimeureux@orange.fr,https://www.ville-wimereux.fr/decouvrir/camping-municipal-lolympic-wimereux/,,,"50.761351,1.607785",PAS-DE-CALAIS,HAUTS-DE-FRANCE,3,230
L'Axel,Fontainebleau,70,207,Modern Cuisine,2.6967392,48.4051841,33164220157.0,https://guide.michelin.com/en/ile-de-france/fontainebleau/restaurant/l-axel,http://www.laxel-restaurant.com/fr/,1 MICHELIN Star,77300,43 rue de France,1.0,4 étoiles,HÔTEL MERCURE ROYAL FONTAINEBLEAU,41 RUE ROYALE,Fontainebleau,0164693434,h1627@accor.com,http://www.accorhotels.com/fr/hotel-1627-hotel-mercure-royal-fontainebleau/index.shtml,194.0,97.0,"48.404868,2.688755",SEINE-ET-MARNE,ILE-DE-FRANCE,4,722
Le Mas Bottero,Saint-cannat,30,90,Modern Cuisine,5.3114,43.6173,33442671918.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-cannat/restaurant/le-mas-bottero,http://lemasbottero.com/,1 MICHELIN Star,13760,2340 route d’Aix-en-Provence,1.0,3 étoiles,MAS DE FAUCHON,1666 chemin de berre,Saint-cannat,0442506177,contact@masdefauchon.fr,www.masdefauchon.fr,38.0,16.0,"43.607267,5.28965",BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE D'AZUR,3,280
AT,Paris,70,130,Creative,2.3545943,48.8497742,33156819408.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/at,http://www.atsushitanaka.com/,1 MICHELIN Star,75005,4bis rue du Cardinal-Lemoine,1.0,2 étoiles,HÔTEL SUNNY,48 BOULEVARD PORT ROYAL,Paris,0143317986,infos@hotelsunny.com,https://www.hotelsunny.com/,68.0,36.0,"48.837568,2.346755",PARIS,ILE-DE-FRANCE,2,120
La Petite Maison de Cucuron,Cucuron,65,95,Classic Cuisine,5.4387208,43.773919,33490682199.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/cucuron/restaurant/la-petite-maison-de-cucuron,http://www.lapetitemaisondecucuron.com/,1 MICHELIN Star,84160,Place de l'Étang,1.0,3 étoiles,HÔTEL RESTAURANT LE MAS DE GUILLES,Route de Vaugines,Lourmarin,0490683055,hotel@guilles.com,www.guilles.com,58.0,28.0,"43.770482,5.37791",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR,3,250
Bellefeuille - Saint James Paris,Paris,145,180,Modern Cuisine,2.2795779,48.8706527,33144058188.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/bellefeuille-saint-james-paris,https://www.saint-james-paris.com/,1 MICHELIN Star,75116,5 place du Chancelier Adenauer,1.0,5 étoiles,HÔTEL RAPHAËL,17 Avenue KLéBER,Paris,0153643200,reservation@raphael-hotel.com,http://www.leshotelsbaverez.com/fr/raphael/,166.0,83.0,"48.865643,2.288865",PARIS,ILE-DE-FRANCE,5,1312
JAN,Nice,91,145,Creative,7.2848004,43.6998945,33497193223.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/jan,https://janonline.com/restaurantjan/,1 MICHELIN Star,6300,12 rue Lascaris,1.0,3 étoiles,HÔTEL IBIS NICE CENTRE NOTRE DAME,41 rue lamartine,Nice,0493621443,h3724@accor.com,http://www.ibishotel.com,99.0,52.0,"43.700587,7.285141",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR,3,273
Maison Hache,Eygalières,46,135,Provençal,4.9499672,43.7609722,33490950004.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/eygalires/restaurant/maison-hache,https://www.maisonhache.com/,1 MICHELIN Star,13810,30 rue de la République,1.0,4 étoiles,LA BASTIDE D'EYGALIÈRES,765 Chemin de Pestelade,Eygalières,0490959006,contact@hotellabastide.com,https://www.hotellabastide.com,37.0,15.0,"43.754754,4.960012",BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE D'AZUR,4,343
Tentazioni,Bordeaux,35,95,Italian,-0.5816042,44.8435566,33556526212.0,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/tentazioni,https://www.tentazioni-bordeaux.fr/,1 MICHELIN Star,33000,59 rue du Palais-Gallien,1.0,3 étoiles,HÔTEL IBIS STYLES BORDEAUX MÉRIADECK,Avenue du Général de LARMINAT 54 rue Joseph Abria,Bordeaux,0556240139,direction.meriadeck@orange.fr,http://www.accorhotels.com/fr/hotel-7368-ibis-styles-bordeaux-meriadeck/index.shtml,204.0,102.0,"44.833087,-0.595504",GIRONDE,NOUVELLE-AQUITAINE,3,203
Jérôme Nutile,Nîmes,52,190,Modern Cuisine,4.3710137,43.820828,33466406565.0,https://guide.michelin.com/en/occitanie/nimes/restaurant/jerome-nutile,http://www.jerome-nutile.com/fr/,1 MICHELIN Star,30000,351 chemin Bas-du-Mas-de-Boudan,1.0,2 étoiles,HÔTEL MAJESTIC,10 rue Pradier,Nîmes,0466292414,majestic.hotel@wanadoo.fr,http://www.hotel-majestic-nimes.com,64.0,23.0,"43.834497,4.365295",GARD,OCCITANIE,2,145
Numéro 3,Le tremblay-sur-mauldre,60,75,Modern Cuisine,1.8770687,48.777504,33134878096.0,https://guide.michelin.com/en/ile-de-france/le-tremblay-sur-mauldre/restaurant/numero-3,https://www.restaurant-numero3.fr/,1 MICHELIN Star,78490,3 rue du Général-de-Gaulle,1.0,3 étoiles,HÔTEL GOLF DU DOMAINE DU TREMBLAY,2 place de l'église,Le tremblay-sur-mauldre,0134942570,accueil@domainedutremblay.com,http://www.domainedutremblay.com,100.0,50.0,"48.77806,1.877003",YVELINES,ILE-DE-FRANCE,3,178
Maximilien,Zellenberg,38,120,Modern Cuisine,7.3189306,48.1696477,33389479969.0,https://guide.michelin.com/en/grand-est/zellenberg/restaurant/maximilien,https://www.le-maximilien.com/,1 MICHELIN Star,68340,19A route d'Ostheim,1.0,3 étoiles,HÔTEL LE RIQUEWIHR,3 route de Ribeauvillé,Riquewihr,03.89.86.03.00,reservation@hotel-riquewihr.fr,http://hotel-le-riquewihr.fr/,98.0,50.0,"48.165942,7.306135",HAUT-RHIN,GRAND EST,3,180
Qui Plume la Lune,Paris,60,120,Modern Cuisine,2.3683449,48.8590909,33148074548.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/qui-plume-la-lune,http://quiplumelalune.fr/,1 MICHELIN Star,75011,50 rue  Amelot,1.0,3 étoiles,HÔ MARAIS,38 Boulevard du Temple,Paris,0148057976,homarais@hotels-emeraude.com,http://www.hotels-emeraude.com/hotel-ho-marais.html,79.0,33.0,"48.865445,2.365683",PARIS,ILE-DE-FRANCE,3,232
Agapé,Paris,54,195,Modern Cuisine,2.3070328,48.885054,33142272018.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/agape,https://www.agape-paris.fr/,1 MICHELIN Star,75017,51 rue Jouffroy-D'Abbans,1.0,3 étoiles,HÔTEL MIRIFIC,119 Avenue de Clichy,Paris,0146272804,mirific@paris17hotel.com,www.hotelmirificparis.com,146.0,65.0,"48.889902,2.321115",PARIS,ILE-DE-FRANCE,3,280
La Rotonde - La Table d'Aurélien Largeau,Biarritz,110,175,Modern Cuisine,-1.5560928,43.4868945,33559411234.0,https://guide.michelin.com/en/nouvelle-aquitaine/biarritz/restaurant/la-rotonde-hotel-du-palais,https://www.hyatt.com/fr-FR/hotel/france/hotel-du-palais-biarritz/biqub/dining?src=corp_lclb_gmb_seo_larotonde,1 MICHELIN Star,64200,"Hôtel du Palais, 1 avenue de l'Impératrice",1.0,4 étoiles,HÔTEL WINDSOR,11 Avenue Edouard VII,Biarritz,0559240852,contact@hotelwindsorbiarritz.com,http://www.hotelwindsorbiarritz.com,96.0,48.0,"43.483858,-1.558369",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE,4,398
Le Petit Hôtel du Grand Large,Saint-pierre-quiberon,100,120,Modern Cuisine,-3.1461614,47.5300602,33297309161.0,https://guide.michelin.com/en/bretagne/st-pierre-quiberon/restaurant/le-petit-hotel-du-grand-large,https://www.lepetithoteldugrandlarge.fr/,1 MICHELIN Star,56510,"11 quai Saint-Ivy, à Portivy",1.0,2 étoiles,CAMPING MUNICIPAL DE PENTHIÈVRE,RUE DUQUESNE,Saint-pierre-quiberon,0297523386,campingpenthievre@saintpierrequiberon.net,http://www.saintpierrequiberon.fr/,,,"47.554381,-3.134982",MORBIHAN,BRETAGNE,2,144
Le Violon d'Ingres,Paris,55,150,"Traditional Cuisine, Classic Cuisine",2.3017796,48.8582135,33145551505.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-violon-d-ingres5989,https://leviolondingres.paris/,1 MICHELIN Star,75007,135 rue Saint-Dominique,1.0,4 étoiles,HÔTEL DUC DE SAINT SIMON,14 RUE DE SAINT SIMON,Paris,0144392020,hotelsaintsimon@wanadoo.fr,http://hotelducdesaintsimon.com/fr/,72.0,34.0,"48.856043,2.323658",PARIS,ILE-DE-FRANCE,4,430
Alcyone,Marseille,105,143,Mediterranean Cuisine,5.369905,43.29808,33413424343.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/alcyone,https://marseille.intercontinental.com/alcyone/,1 MICHELIN Star,13002,1 place Daviel,1.0,2 étoiles,HÔTEL B&B MARSEILLE LA JOLIETTE,52 rue de Forbin,Marseille,0892702218,bb_4522@hotelbb.com,http://www.hotel-bb.com/,274.0,125.0,"43.304962,5.367942",BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE D'AZUR,2,146
Le Patio,Arcachon,55,130,Modern Cuisine,-1.1480031,44.6568414,33556830272.0,https://guide.michelin.com/en/nouvelle-aquitaine/arcachon/restaurant/le-patio396,http://www.lepatio-thierryrenou.com/fr/restaurant-1-etoile-arcachon-site-officiel.php,1 MICHELIN Star,33120,10 boulevard de la Plage,1.0,3 étoiles,HÔTEL AQUAMARINA,82 BOULEVARD DE LA PLAGE,Arcachon,0556836770,bto3@wanadoo.fr,http://www.aquamarina.fr,66.0,33.0,"44.660046,-1.153886",GIRONDE,NOUVELLE-AQUITAINE,3,260
Val d'Auge,Bondues,45,114,Modern Cuisine,3.0944903,50.7003027,33320462687.0,https://guide.michelin.com/en/hauts-de-france/bondues/restaurant/val-d-auge,https://www.valdauge.com/,1 MICHELIN Star,59910,805 avenue du Général-de-Gaulle,1.0,3 étoiles,COMFORT HOTEL GARDEN LILLE TOURCOING,3 avenue Henri Becquerel,Bondues,0320360196,comfort-lille-tourcoing@wanadoo.fr,http://www.escaledesflandres.com,120.0,52.0,"50.722336,3.130355",NORD,HAUTS-DE-FRANCE,3,229
L'Auberge de Montmin,Talloires-montmin,165,165,Creative,6.24859,45.8072552,33450638540.0,https://guide.michelin.com/en/auvergne-rhone-alpes/talloires-montmin/restaurant/l-auberge-de-montmin,,1 MICHELIN Star,74210,1199 route du Col-de-la-Forclaz,1.0,3 étoiles,HÔTEL DU PARC,5 route d'Albertville,Faverges,0450445025,info@hotelduparc74.com,http://hotelduparc74.com,28.0,12.0,"45.747102,6.29654",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,3,271
Auberge du Pont,Pont-du-château,37,130,Modern Cuisine,3.2581585,45.7973696,33473830036.0,https://guide.michelin.com/en/auvergne-rhone-alpes/pont-du-chteau/restaurant/auberge-du-pont37415,https://auberge-du-pont.com/,1 MICHELIN Star,63430,70 avenue du Docteur-Besserve,1.0,2 étoiles,L'ESTREDELLE,24 RUE DU PONT,Pont-du-château,0473832818,estredelle2@orange.fr,http://www.hotel-estredelle.com,92.0,44.0,"45.79757,3.257282",PUY-DE-DOME,AUVERGNE-RHONE-ALPES,2,118
La Cachette,Valence,65,98,Creative,4.886606,44.9323444,33475552413.0,https://guide.michelin.com/en/auvergne-rhone-alpes/valence/restaurant/la-cachette,https://www.lacachette-valence.fr/,1 MICHELIN Star,26000,20 rue Notre-Dame de Soyons,1.0,2 étoiles,HÔTEL DE L'EUROPE,15 AVenue FéLIX FAURE,Valence,0475826265,HOTELEUROPEVALENCE@GMAIL.COM,WWW.HOTELEUROPEVALENCE.FR,56.0,26.0,"44.931767,4.895511",DROME,AUVERGNE-RHONE-ALPES,2,134
La Bastide de Moustiers,Moustiers-sainte-marie,75,95,Provençal,6.2179,43.84058,33492704747.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/moustiers-sainte-marie/restaurant/la-bastide-de-moustiers,https://www.bastide-moustiers.com/,1 MICHELIN Star,4360,Chemin de Quinson,1.0,3 étoiles,CAMPING SAINT JEAN,quartier saint jean,Moustiers-sainte-marie,0492746685,contact@camping-st-jean.fr,http://camping-st-jean.fr,,,"43.844175,6.214535",ALPES-DE-HAUTE-PROVENCE,PROVENCE-ALPES-COTE D'AZUR,3,234
Divellec,Paris,170,170,Seafood,2.3114674,48.8610318,33145519196.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/divellec,https://www.divellec-paris.fr/,1 MICHELIN Star,75007,18 rue Fabert,1.0,4 étoiles,HÔTEL DUC DE SAINT SIMON,14 RUE DE SAINT SIMON,Paris,0144392020,hotelsaintsimon@wanadoo.fr,http://hotelducdesaintsimon.com/fr/,72.0,34.0,"48.856043,2.323658",PARIS,ILE-DE-FRANCE,4,788
Les Terraillers,Biot,79,168,Creative,7.092956,43.6279589,33493650159.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/biot/restaurant/les-terraillers,https://www.lesterraillers.fr/,1 MICHELIN Star,6410,11 chemin Neuf,1.0,2 étoiles,HÔTEL B&B ANTIBES SOPHIA ANTIPOLIS,3550 route des Dolines,Biot,0892702811,bb_4532@hotelbb.com,www.hotelbb.com,140.0,67.0,"43.621628,7.058663",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR,2,139
Le Clocher des Pères,Saint-martin-sur-la-chambre,75,90,Creative,6.3168158,45.3664596,33479599806.0,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-martin-sur-la-chambre/restaurant/le-clocher-des-peres,https://www.chambres-d-hote-maurienne-le-clocher-des-peres.fr/fr/m_1_accueil.php,1 MICHELIN Star,73130,"Le Mollard, 80 impasse du Four",1.0,3 étoiles,CAMPING LE PETIT NICE,route de saint martin,Saint-martin-sur-la-chambre,0676291939,campinglepetitnice@yahoo.fr,www.campinglepetitnice.com,,,"45.367146,6.315774",SAVOIE,AUVERGNE-RHONE-ALPES,3,158
La Table du Gourmet,Riquewihr,55,162,"Creative, Modern Cuisine",7.29731,48.16645,33389490909.0,https://guide.michelin.com/en/grand-est/riquewihr/restaurant/la-table-du-gourmet,https://www.jlbrendel.com/fr/,1 MICHELIN Star,68340,5 rue de la 1ère-Armée,1.0,3 étoiles,HÔTEL LE RIQUEWIHR,3 route de Ribeauvillé,Riquewihr,03.89.86.03.00,reservation@hotel-riquewihr.fr,http://hotel-le-riquewihr.fr/,98.0,50.0,"48.165942,7.306135",HAUT-RHIN,GRAND EST,3,206
Le Fanal,Banyuls-sur-mer,38,150,Modern Cuisine,3.1356336,42.4799784,33468986588.0,https://guide.michelin.com/en/occitanie/banyuls-sur-mer/restaurant/le-fanal,https://www.pascal-borrell.com/fr/,1 MICHELIN Star,66650,18 avenue Pierre-Fabre,1.0,1 étoile,CAMPING MUNICIPAL LA PINÈDE,avenue Guy Malé,Banyuls-sur-mer,04.68.88.32.13,camp.banyuls@banyuls-sur-mer.com,http://www.banyuls-sur-mer.com/fiche-hebergements-restauration.php?ID=HPALAR0660001419&page=,,,"42.475535,3.123056",PYRENEES-ORIENTALES,OCCITANIE,1,82
Rustique,Lyon,80,80,Creative,4.8262876,45.7520626,33472138081.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/rustique,https://www.rustiquelyon.fr/,1 MICHELIN Star,69002,14 rue d'Enghien,1.0,5 étoiles,SOFITEL LYON BELLECOUR,20 quai Gailleton,Lyon,0472412020,H0553@sofitel.com,www.sofitel-lyon-bellecour.com,328.0,164.0,"45.754415,4.834353",RHONE,AUVERGNE-RHONE-ALPES,5,923
Louroc - Hôtel du Cap-Eden-Roc,Antibes,250,275,"Modern Cuisine, Mediterranean Cuisine",7.1216544,43.5483167,33493613901.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/antibes/restaurant/louroc,https://www.oetkercollection.com/hotels/hotel-du-cap-eden-roc/,1 MICHELIN Star,6160,"Boulevard JF-Kennedy, au Cap d'Antibes",1.0,3 étoiles,HÔTEL IBIS STYLES ANTIBES,2067 chemin de SAINT-CLAUDE,Antibes,0493333450,H7973@accor.com,http://www.ibis.com/fr/hotel-7973-ibis-styles-antibes/index.shtml,174.0,87.0,"43.584197,7.081617",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR,3,285
Hostellerie de Levernois,Levernois,80,150,Modern Cuisine,4.8783198,46.9926504,33380247358.0,https://guide.michelin.com/en/bourgogne-franche-comte/levernois/restaurant/hostellerie-de-levernois,https://www.levernois.com/fr/,1 MICHELIN Star,21200,Rue du Golf,1.0,3 étoiles,HÔTEL DE LA CLOCHE,40/42 rue faubourg madeleine,Beaune,0380246633,infos@hotel-lacloche-beaune.com,http://www.hotel-lacloche-beaune.com,74.0,32.0,"47.020875,4.842173",COTE-D'OR,BOURGOGNE-FRANCHE-COMTE,3,236
La Dune du Château de Sable,Porspoder,45,169,Modern Cuisine,-4.7628871,48.5167139,33229003132.0,https://guide.michelin.com/en/bretagne/porspoder/restaurant/le-chateau-de-sable,https://www.lechateaudesablehotel.fr/,1 MICHELIN Star,29840,38 rue de l'Europe,1.0,4 étoiles,LE CHÂTEAU DE SABLE,38 rue de l'Europe,Porspoder,0229003132,soisic@lechateaudesablehotel.fr,www.lechateaudesablehotel.fr,56.0,27.0,"48.51512,-4.763644",FINISTERE,BRETAGNE,4,342
